04-06-2026 19:36:08 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [30%@960,10%@960,46%@960,27%@960,20%@729,45%@729,41%@729,36%@729] GR3D_FREQ 64% cv0@50.562C cpu@55.375C soc2@48.875C soc0@51.437C cv1@50.937C gpu@54.125C tj@55.375C soc1@49.625C cv2@46.218C VDD_IN 13972mW/13972mW VDD_CPU_GPU_CV 5626mW/5626mW VDD_SOC 3749mW/3749mW
04-06-2026 19:36:09 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [44%@1984,27%@1984,30%@1984,45%@1984,36%@1984,33%@1984,60%@1984,50%@1984] GR3D_FREQ 55% cv0@50.375C cpu@55.062C soc2@48.687C soc0@51.343C cv1@50.625C gpu@53.843C tj@55.062C soc1@49.562C cv2@46.25C VDD_IN 12801mW/13195mW VDD_CPU_GPU_CV 4589mW/4928mW VDD_SOC 3755mW/3759mW
04-06-2026 19:36:09 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [58%@806,30%@806,33%@806,33%@806,22%@1804,41%@1804,90%@1804,41%@1804] GR3D_FREQ 90% cv0@50.468C cpu@55.312C soc2@48.75C soc0@51.312C cv1@50.75C gpu@53.875C tj@55.562C soc1@49.593C cv2@46.25C VDD_IN 13044mW/13183mW VDD_CPU_GPU_CV 4750mW/4914mW VDD_SOC 3796mW/3762mW
04-06-2026 19:36:10 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [50%@1984,41%@1984,30%@1984,25%@1984,33%@729,22%@729,36%@729,22%@729] GR3D_FREQ 69% cv0@50.562C cpu@55C soc2@48.656C soc0@51.312C cv1@50.718C gpu@53.781C tj@55C soc1@49.531C cv2@46.156C VDD_IN 12922mW/13165mW VDD_CPU_GPU_CV 4629mW/4894mW VDD_SOC 3796mW/3765mW
04-06-2026 19:36:10 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [22%@883,11%@883,45%@883,18%@883,25%@729,36%@729,30%@729,33%@729] GR3D_FREQ 72% cv0@50.343C cpu@55.031C soc2@48.656C soc0@51.468C cv1@50.562C gpu@53.781C tj@55.031C soc1@49.593C cv2@46.25C VDD_IN 12761mW/13138mW VDD_CPU_GPU_CV 4548mW/4871mW VDD_SOC 3755mW/3764mW
04-06-2026 19:36:10 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [40%@729,27%@729,33%@729,20%@1984,45%@1344,33%@1344,50%@1344,30%@1344] GR3D_FREQ 58% cv0@50.406C cpu@55.156C soc2@48.656C soc0@51.281C cv1@50.656C gpu@54.218C tj@55.156C soc1@49.468C cv2@46.125C VDD_IN 12680mW/13109mW VDD_CPU_GPU_CV 4468mW/4846mW VDD_SOC 3755mW/3763mW
04-06-2026 19:36:10 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [50%@729,11%@729,33%@729,27%@729,66%@883,40%@883,40%@883,33%@883] GR3D_FREQ 42% cv0@50.312C cpu@55.281C soc2@48.718C soc0@51.312C cv1@50.593C gpu@54C tj@54.968C soc1@49.531C cv2@46.218C VDD_IN 12761mW/13089mW VDD_CPU_GPU_CV 4468mW/4823mW VDD_SOC 3755mW/3763mW
04-06-2026 19:36:10 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [54%@729,20%@729,18%@729,36%@729,40%@883,40%@883,54%@883,36%@883] GR3D_FREQ 36% cv0@50.312C cpu@55.031C soc2@48.656C soc0@51.281C cv1@50.656C gpu@53.687C tj@55.031C soc1@49.656C cv2@46.312C VDD_IN 12640mW/13064mW VDD_CPU_GPU_CV 4428mW/4802mW VDD_SOC 3755mW/3762mW
04-06-2026 19:36:10 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [40%@1984,20%@1984,27%@1984,20%@1984,40%@883,45%@883,41%@883,60%@883] GR3D_FREQ 65% cv0@50.375C cpu@55.187C soc2@48.687C soc0@51.312C cv1@50.781C gpu@53.906C tj@55.062C soc1@49.531C cv2@46.187C VDD_IN 12599mW/13039mW VDD_CPU_GPU_CV 4387mW/4780mW VDD_SOC 3755mW/3762mW
04-06-2026 19:36:10 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [36%@729,46%@729,11%@729,20%@729,40%@1420,22%@1420,45%@1420,45%@1420] GR3D_FREQ 52% cv0@50.281C cpu@54.812C soc2@48.625C soc0@51.375C cv1@50.562C gpu@53.875C tj@54.812C soc1@49.625C cv2@46.187C VDD_IN 12559mW/13015mW VDD_CPU_GPU_CV 4387mW/4760mW VDD_SOC 3755mW/3762mW
04-06-2026 19:36:10 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [58%@1984,30%@1984,20%@1984,27%@1984,36%@1497,36%@1497,40%@1497,33%@1497] GR3D_FREQ 46% cv0@50.312C cpu@55.031C soc2@48.562C soc0@51.187C cv1@50.656C gpu@53.781C tj@55.031C soc1@50.218C cv2@46.093C VDD_IN 12559mW/12994mW VDD_CPU_GPU_CV 4347mW/4740mW VDD_SOC 3755mW/3761mW
04-06-2026 19:36:10 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [58%@729,22%@729,33%@729,30%@729,50%@1036,54%@1036,77%@1036,33%@1036] GR3D_FREQ 56% cv0@50.312C cpu@55.312C soc2@48.593C soc0@51.343C cv1@50.562C gpu@53.906C tj@55.093C soc1@49.531C cv2@46.218C VDD_IN 12640mW/12978mW VDD_CPU_GPU_CV 4428mW/4726mW VDD_SOC 3755mW/3761mW
04-06-2026 19:36:11 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [60%@806,40%@806,40%@806,40%@806,44%@883,36%@883,75%@883,54%@883] GR3D_FREQ 80% cv0@50.406C cpu@55.312C soc2@48.625C soc0@51.25C cv1@50.718C gpu@53.812C tj@55.312C soc1@49.625C cv2@46.156C VDD_IN 12922mW/12975mW VDD_CPU_GPU_CV 4589mW/4720mW VDD_SOC 3755mW/3761mW
04-06-2026 19:36:11 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [45%@1984,30%@1984,41%@1984,18%@1984,40%@806,50%@806,33%@806,27%@806] GR3D_FREQ 69% cv0@50.375C cpu@54.968C soc2@48.593C soc0@51.281C cv1@50.625C gpu@53.75C tj@54.968C soc1@49.531C cv2@46.125C VDD_IN 12761mW/12966mW VDD_CPU_GPU_CV 4508mW/4711mW VDD_SOC 3755mW/3761mW
04-06-2026 19:36:11 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [33%@1574,27%@1574,27%@1574,11%@1574,40%@729,50%@729,40%@729,54%@729] GR3D_FREQ 63% cv0@50.312C cpu@54.875C soc2@48.625C soc0@51.375C cv1@50.593C gpu@53.75C tj@54.875C soc1@49.531C cv2@46.187C VDD_IN 12720mW/12956mW VDD_CPU_GPU_CV 4468mW/4702mW VDD_SOC 3755mW/3760mW
04-06-2026 19:36:11 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [58%@1574,41%@1574,30%@1574,36%@1574,50%@1036,60%@1036,40%@1036,33%@1036] GR3D_FREQ 44% cv0@50.531C cpu@55.312C soc2@48.656C soc0@51.281C cv1@50.562C gpu@53.718C tj@55.312C soc1@49.593C cv2@46.343C VDD_IN 12720mW/12947mW VDD_CPU_GPU_CV 4508mW/4694mW VDD_SOC 3755mW/3760mW
04-06-2026 19:36:11 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [25%@729,20%@729,27%@729,33%@729,40%@729,50%@729,45%@729,45%@729] GR3D_FREQ 47% cv0@50.468C cpu@55.25C soc2@48.593C soc0@51.312C cv1@50.75C gpu@53.718C tj@55.25C soc1@49.437C cv2@46.062C VDD_IN 12680mW/12937mW VDD_CPU_GPU_CV 4468mW/4686mW VDD_SOC 3755mW/3760mW
04-06-2026 19:36:11 RAM 6217/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [22%@729,11%@729,27%@729,38%@729,37%@960,30%@960,33%@960,44%@960] GR3D_FREQ 46% cv0@50.281C cpu@55.062C soc2@48.468C soc0@51.406C cv1@50.562C gpu@53.562C tj@55.062C soc1@49.593C cv2@46.218C VDD_IN 12559mW/12924mW VDD_CPU_GPU_CV 4387mW/4675mW VDD_SOC 3715mW/3758mW
04-06-2026 19:36:11 RAM 6218/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [50%@1420,45%@1420,40%@1420,0%@1420,40%@1420,40%@1420,45%@1420,54%@1420] GR3D_FREQ 72% cv0@50.312C cpu@55.125C soc2@48.718C soc0@51.281C cv1@50.625C gpu@54.156C tj@55.125C soc1@49.437C cv2@46.062C VDD_IN 12720mW/12917mW VDD_CPU_GPU_CV 4508mW/4669mW VDD_SOC 3755mW/3758mW
04-06-2026 19:36:11 RAM 6218/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [41%@1984,10%@1984,0%@1984,27%@1984,45%@1420,50%@1420,12%@1420,44%@1420] GR3D_FREQ 37% cv0@50.312C cpu@55.062C soc2@48.437C soc0@51.312C cv1@50.593C gpu@53.906C tj@55.062C soc1@49.875C cv2@46.125C VDD_IN 12559mW/12905mW VDD_CPU_GPU_CV 4428mW/4661mW VDD_SOC 3715mW/3757mW
04-06-2026 19:36:11 RAM 6218/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [44%@1420,20%@1420,46%@1420,45%@1420,40%@1984,40%@1984,63%@1984,58%@1984] GR3D_FREQ 70% cv0@50.343C cpu@54.968C soc2@48.531C soc0@51.25C cv1@50.562C gpu@53.687C tj@54.968C soc1@49.593C cv2@46.281C VDD_IN 12640mW/12896mW VDD_CPU_GPU_CV 4468mW/4655mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:12 RAM 6218/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [36%@729,41%@729,33%@729,22%@729,40%@1804,40%@1804,22%@1804,100%@1804] GR3D_FREQ 98% cv0@50.375C cpu@55.5C soc2@48.437C soc0@51.343C cv1@50.656C gpu@53.843C tj@55.5C soc1@49.531C cv2@46.062C VDD_IN 12761mW/12892mW VDD_CPU_GPU_CV 4548mW/4652mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:12 RAM 6218/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [33%@1984,30%@1984,41%@1984,46%@1984,53%@729,22%@729,30%@729,66%@729] GR3D_FREQ 98% cv0@50.25C cpu@55.156C soc2@48.562C soc0@51.343C cv1@50.562C gpu@53.75C tj@55.156C soc1@49.593C cv2@46.156C VDD_IN 12720mW/12887mW VDD_CPU_GPU_CV 4548mW/4649mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:12 RAM 6218/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [41%@729,20%@1984,11%@1984,22%@1984,33%@729,45%@729,45%@729,44%@729] GR3D_FREQ 67% cv0@50.281C cpu@54.937C soc2@48.562C soc0@51.218C cv1@50.562C gpu@53.843C tj@54.937C soc1@49.562C cv2@46.156C VDD_IN 12680mW/12881mW VDD_CPU_GPU_CV 4508mW/4644mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:12 RAM 6218/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [33%@1344,27%@1344,20%@1344,33%@1344,36%@806,40%@806,50%@806,50%@806] GR3D_FREQ 39% cv0@50.312C cpu@55C soc2@48.562C soc0@51.281C cv1@50.562C gpu@53.781C tj@54.812C soc1@49.531C cv2@46.125C VDD_IN 12680mW/12875mW VDD_CPU_GPU_CV 4508mW/4641mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:12 RAM 6218/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [50%@806,50%@806,25%@806,41%@806,45%@1190,45%@1190,77%@1190,55%@1190] GR3D_FREQ 54% cv0@50.312C cpu@55.218C soc2@48.625C soc0@51.218C cv1@50.562C gpu@53.75C tj@55.218C soc1@49.593C cv2@46.218C VDD_IN 12720mW/12871mW VDD_CPU_GPU_CV 4548mW/4638mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:12 RAM 6218/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [30%@1984,30%@1984,36%@1984,33%@1984,70%@1728,40%@1728,30%@1728,45%@1728] GR3D_FREQ 91% cv0@50.5C cpu@55.593C soc2@48.593C soc0@51.281C cv1@50.656C gpu@53.781C tj@55.593C soc1@49.406C cv2@46.093C VDD_IN 12842mW/12870mW VDD_CPU_GPU_CV 4589mW/4637mW VDD_SOC 3796mW/3758mW
04-06-2026 19:36:12 RAM 6218/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [40%@1344,36%@1344,11%@1344,11%@1344,30%@1190,40%@1190,50%@1190,40%@1190] GR3D_FREQ 57% cv0@50.375C cpu@55.093C soc2@48.531C soc0@51.281C cv1@50.562C gpu@53.718C tj@55.093C soc1@49.5C cv2@46.218C VDD_IN 12922mW/12871mW VDD_CPU_GPU_CV 4669mW/4638mW VDD_SOC 3796mW/3759mW
04-06-2026 19:36:12 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [53%@1420,18%@1420,36%@1420,0%@1420,40%@1113,30%@1113,45%@1113,40%@1113] GR3D_FREQ 65% cv0@50.25C cpu@55.031C soc2@48.562C soc0@51.218C cv1@50.593C gpu@53.843C tj@55.031C soc1@49.375C cv2@46.062C VDD_IN 12842mW/12871mW VDD_CPU_GPU_CV 4629mW/4637mW VDD_SOC 3755mW/3758mW
04-06-2026 19:36:12 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [33%@729,25%@729,27%@729,20%@729,33%@806,33%@806,60%@806,45%@806] GR3D_FREQ 63% cv0@50.25C cpu@54.937C soc2@48.531C soc0@51.25C cv1@50.562C gpu@53.781C tj@54.937C soc1@49.531C cv2@46.125C VDD_IN 12720mW/12867mW VDD_CPU_GPU_CV 4508mW/4634mW VDD_SOC 3755mW/3758mW
04-06-2026 19:36:12 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [45%@1984,22%@1984,30%@1984,41%@1984,30%@1574,90%@1574,60%@1574,58%@1574] GR3D_FREQ 93% cv0@50.343C cpu@55.281C soc2@48.656C soc0@51.187C cv1@50.625C gpu@53.781C tj@55.281C soc1@49.562C cv2@46.218C VDD_IN 12801mW/12865mW VDD_CPU_GPU_CV 4548mW/4632mW VDD_SOC 3755mW/3758mW
04-06-2026 19:36:13 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [60%@1984,20%@1984,27%@1984,27%@1984,45%@883,50%@883,30%@883,30%@883] GR3D_FREQ 59% cv0@50.375C cpu@55.343C soc2@48.593C soc0@51.25C cv1@50.718C gpu@53.687C tj@55.343C soc1@49.406C cv2@46.062C VDD_IN 12842mW/12865mW VDD_CPU_GPU_CV 4589mW/4631mW VDD_SOC 3755mW/3758mW
04-06-2026 19:36:13 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [30%@1651,11%@1651,27%@1651,25%@1651,45%@729,41%@729,33%@729,40%@729] GR3D_FREQ 68% cv0@50.25C cpu@55C soc2@48.625C soc0@51.187C cv1@50.562C gpu@53.687C tj@55C soc1@49.718C cv2@46.187C VDD_IN 12761mW/12862mW VDD_CPU_GPU_CV 4548mW/4629mW VDD_SOC 3755mW/3758mW
04-06-2026 19:36:13 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [45%@729,38%@729,30%@729,10%@729,45%@883,25%@883,45%@883,44%@883] GR3D_FREQ 46% cv0@50.25C cpu@55.031C soc2@48.656C soc0@51.312C cv1@50.656C gpu@53.843C tj@55.031C soc1@49.437C cv2@46.187C VDD_IN 12680mW/12858mW VDD_CPU_GPU_CV 4468mW/4625mW VDD_SOC 3755mW/3758mW
04-06-2026 19:36:13 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [33%@1984,27%@1984,18%@1984,27%@1984,40%@883,45%@883,60%@883,50%@883] GR3D_FREQ 43% cv0@50.218C cpu@54.937C soc2@48.562C soc0@51.343C cv1@50.562C gpu@53.687C tj@54.937C soc1@49.5C cv2@46.125C VDD_IN 12680mW/12854mW VDD_CPU_GPU_CV 4468mW/4622mW VDD_SOC 3755mW/3758mW
04-06-2026 19:36:13 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [40%@729,11%@729,11%@729,40%@729,30%@729,54%@729,45%@729,33%@729] GR3D_FREQ 56% cv0@50.218C cpu@55.031C soc2@48.531C soc0@51.187C cv1@50.562C gpu@53.531C tj@55.031C soc1@49.531C cv2@46.187C VDD_IN 12559mW/12848mW VDD_CPU_GPU_CV 4428mW/4618mW VDD_SOC 3755mW/3758mW
04-06-2026 19:36:13 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [33%@1984,18%@1984,33%@1984,20%@1984,44%@1420,50%@1420,45%@1420,53%@1420] GR3D_FREQ 46% cv0@50.218C cpu@55.125C soc2@48.468C soc0@51.218C cv1@50.593C gpu@53.531C tj@55.125C soc1@49.437C cv2@46.062C VDD_IN 12478mW/12840mW VDD_CPU_GPU_CV 4347mW/4612mW VDD_SOC 3715mW/3757mW
04-06-2026 19:36:13 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [50%@1984,36%@1984,22%@1984,20%@1984,53%@1984,30%@1984,40%@1984,54%@1984] GR3D_FREQ 50% cv0@50.156C cpu@54.906C soc2@48.468C soc0@51.375C cv1@50.531C gpu@53.906C tj@54.906C soc1@49.5C cv2@46.125C VDD_IN 12559mW/12834mW VDD_CPU_GPU_CV 4428mW/4608mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:13 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [25%@1984,36%@1984,30%@1984,20%@1984,40%@729,40%@729,40%@729,44%@729] GR3D_FREQ 80% cv0@50.218C cpu@55.093C soc2@48.5C soc0@51.281C cv1@50.562C gpu@53.593C tj@55.093C soc1@49.625C cv2@46.031C VDD_IN 12599mW/12829mW VDD_CPU_GPU_CV 4387mW/4604mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:13 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [66%@1190,30%@1190,20%@1190,33%@1190,45%@960,60%@960,40%@960,70%@960] GR3D_FREQ 73% cv0@50.343C cpu@55.312C soc2@48.5C soc0@51.312C cv1@50.531C gpu@54C tj@55.187C soc1@49.437C cv2@46.062C VDD_IN 12680mW/12826mW VDD_CPU_GPU_CV 4428mW/4600mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:14 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [58%@729,30%@729,27%@729,27%@729,22%@1420,63%@1420,53%@1420,45%@1420] GR3D_FREQ 62% cv0@50.281C cpu@55.062C soc2@48.437C soc0@51.156C cv1@50.625C gpu@53.812C tj@55.062C soc1@49.531C cv2@46.187C VDD_IN 12842mW/12827mW VDD_CPU_GPU_CV 4548mW/4599mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:14 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [22%@1984,50%@1984,22%@1984,27%@1984,20%@729,25%@729,45%@729,33%@729] GR3D_FREQ 44% cv0@50.218C cpu@54.781C soc2@48.625C soc0@51.218C cv1@50.656C gpu@53.718C tj@54.781C soc1@49.437C cv2@46.062C VDD_IN 12761mW/12825mW VDD_CPU_GPU_CV 4548mW/4598mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:14 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [45%@729,20%@729,27%@729,11%@729,41%@806,54%@806,45%@806,53%@806] GR3D_FREQ 37% cv0@50.218C cpu@54.781C soc2@48.593C soc0@51.25C cv1@50.531C gpu@53.781C tj@54.781C soc1@49.437C cv2@46.125C VDD_IN 12720mW/12823mW VDD_CPU_GPU_CV 4508mW/4596mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:14 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [30%@729,33%@729,30%@729,36%@729,44%@729,11%@729,30%@729,54%@729] GR3D_FREQ 44% cv0@50.187C cpu@55C soc2@48.531C soc0@51.156C cv1@50.531C gpu@53.75C tj@55C soc1@49.531C cv2@46.062C VDD_IN 12599mW/12819mW VDD_CPU_GPU_CV 4428mW/4593mW VDD_SOC 3755mW/3757mW
04-06-2026 19:36:14 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [45%@729,41%@729,45%@729,11%@729,36%@729,50%@729,30%@729,12%@729] GR3D_FREQ 90% cv0@50.25C cpu@55C soc2@48.406C soc0@51.25C cv1@50.5C gpu@53.656C tj@55C soc1@49.531C cv2@46.031C VDD_IN 12478mW/12813mW VDD_CPU_GPU_CV 4347mW/4589mW VDD_SOC 3715mW/3756mW
04-06-2026 19:36:14 RAM 6219/15655MB (lfb 6x4MB) SWAP 0/7828MB (cached 0MB) CPU [45%@729,27%@729,41%@729,41%@729,40%@1420,45%@1420,50%@1420,30%@1420] GR3D_FREQ 46% cv0@50.093C cpu@54.812C soc2@48.468C soc0@51.218C cv1@50.562C gpu@53.781C tj@54.812C soc1@49.562C cv2@46.156C VDD_IN 12478mW/12807mW VDD_CPU_GPU_CV 4307mW/4584mW VDD_SOC 3755mW/3756mW
