Timestamp,Topic,Rate(Hz)
2026-04-06 19:58:25,/clicked_point,0.0
2026-04-06 19:58:26,/diagnostics,0.0
2026-04-06 19:58:27,/goal_pose,0.0
2026-04-06 19:58:28,/initialpose,0.0
2026-04-06 19:58:29,/merged_cloud,0.0
2026-04-06 19:58:30,/parameter_events,0.0
2026-04-06 19:58:31,/rosout,0.0
2026-04-06 19:58:32,/tf,0.0
2026-04-06 19:58:33,/tf_static,0.0
2026-04-06 19:58:34,/zed1/joint_states,0.0
2026-04-06 19:58:35,/zed1/robot_description,0.0
2026-04-06 19:58:36,/zed1/zed_node/depth/camera_info,0.0
2026-04-06 19:58:37,/zed1/zed_node/depth/depth_registered,0.0
2026-04-06 19:58:38,/zed1/zed_node/depth/depth_registered/camera_info,0.0
2026-04-06 19:58:39,/zed1/zed_node/depth/depth_registered/compressed,0.0
2026-04-06 19:58:40,/zed1/zed_node/depth/depth_registered/compressedDepth,0.0
2026-04-06 19:58:41,/zed1/zed_node/depth/depth_registered/theora,0.0
2026-04-06 19:58:42,/zed1/zed_node/imu/data,0.0
2026-04-06 19:58:43,/zed1/zed_node/odom,0.0
2026-04-06 19:58:44,/zed1/zed_node/point_cloud/cloud_registered,0.0
2026-04-06 19:58:45,/zed1/zed_node/pose,0.0
2026-04-06 19:58:46,/zed1/zed_node/pose/status,0.0
2026-04-06 19:58:47,/zed1/zed_node/rgb/color/rect/camera_info,0.0
2026-04-06 19:58:48,/zed1/zed_node/rgb/color/rect/image,0.0
2026-04-06 19:58:49,/zed1/zed_node/rgb/color/rect/image/camera_info,0.0
2026-04-06 19:58:50,/zed1/zed_node/rgb/color/rect/image/compressed,0.0
2026-04-06 19:58:51,/zed1/zed_node/rgb/color/rect/image/compressedDepth,0.0
2026-04-06 19:58:52,/zed1/zed_node/rgb/color/rect/image/theora,0.0
2026-04-06 19:58:53,/zed1/zed_node/status/health,0.0
2026-04-06 19:58:54,/zed1/zed_node/status/heartbeat,0.0
2026-04-06 19:58:56,/zed2/joint_states,0.0
2026-04-06 19:58:57,/zed2/robot_description,0.0
2026-04-06 19:58:59,/clicked_point,0.0
2026-04-06 19:59:00,/diagnostics,0.0
2026-04-06 19:59:01,/goal_pose,0.0
2026-04-06 19:59:02,/initialpose,0.0
2026-04-06 19:59:03,/merged_cloud,0.0
2026-04-06 19:59:04,/parameter_events,0.0
2026-04-06 19:59:05,/rosout,0.0
2026-04-06 19:59:06,/tf,0.0
2026-04-06 19:59:07,/tf_static,0.0
2026-04-06 19:59:08,/zed1/joint_states,0.0
2026-04-06 19:59:09,/zed1/robot_description,0.0
2026-04-06 19:59:10,/zed1/zed_node/depth/camera_info,0.0
2026-04-06 19:59:11,/zed1/zed_node/depth/depth_registered,0.0
2026-04-06 19:59:12,/zed1/zed_node/depth/depth_registered/camera_info,0.0
2026-04-06 19:59:13,/zed1/zed_node/depth/depth_registered/compressed,0.0
