Timestamp,Topic,Status
2026-04-04 13:31:00,/parameter_events,Inactive
2026-04-04 13:31:02,/rosout,Inactive
2026-04-04 13:31:05,/parameter_events,Inactive
2026-04-04 13:31:07,/rosout,Inactive
2026-04-04 13:31:11,/parameter_events,Inactive
2026-04-04 13:31:13,/rosout,Inactive
2026-04-04 13:31:17,/parameter_events,Inactive
2026-04-04 13:31:19,/rosout,Inactive
2026-04-04 13:31:22,/parameter_events,Inactive
