Timestamp,Topic,Rate(Hz)
2026-04-07 20:49:33,/merged_cloud,1.05
2026-04-07 20:49:38,/merged_cloud/obstacles,1.83
2026-04-07 20:49:44,/merged_cloud,0.0
2026-04-07 20:49:49,/merged_cloud/obstacles,2.19
2026-04-07 20:49:55,/merged_cloud,0.0
2026-04-07 20:50:00,/merged_cloud/obstacles,2.24
2026-04-07 20:50:06,/merged_cloud,0.0
2026-04-07 20:50:11,/merged_cloud/obstacles,1.60
2026-04-07 20:50:17,/merged_cloud,0.0
2026-04-07 20:50:22,/merged_cloud/obstacles,1.45
2026-04-07 20:50:28,/merged_cloud,0.0
2026-04-07 20:50:33,/merged_cloud/obstacles,1.98
2026-04-07 20:50:38,/merged_cloud,0.0
2026-04-07 20:50:43,/merged_cloud/obstacles,0.0
2026-04-07 20:50:50,/merged_cloud,0.0
2026-04-07 20:50:55,/merged_cloud/obstacles,1.78
2026-04-07 20:51:00,/merged_cloud,1.47
2026-04-07 20:51:05,/merged_cloud/obstacles,0.0
2026-04-07 20:51:12,/merged_cloud,0.0
2026-04-07 20:51:17,/merged_cloud/obstacles,1.31
2026-04-07 20:51:23,/merged_cloud,0.0
2026-04-07 20:51:28,/merged_cloud/obstacles,0.0
2026-04-07 20:51:34,/merged_cloud,0.0
2026-04-07 20:51:39,/merged_cloud/obstacles,2.00
2026-04-07 20:51:45,/merged_cloud,0.0
2026-04-07 20:51:50,/merged_cloud/obstacles,0.0
2026-04-07 20:51:56,/merged_cloud,0.0
2026-04-07 20:52:01,/merged_cloud/obstacles,0.0
2026-04-07 20:52:07,/merged_cloud,0.0
2026-04-07 20:52:12,/merged_cloud/obstacles,2.17
2026-04-07 20:52:18,/merged_cloud,0.0
2026-04-07 20:52:23,/merged_cloud/obstacles,1.96
2026-04-07 20:52:29,/merged_cloud,0.0
2026-04-07 20:52:34,/merged_cloud/obstacles,2.12
2026-04-07 20:52:40,/merged_cloud,0.0
2026-04-07 20:52:45,/merged_cloud/obstacles,1.68
2026-04-07 20:52:51,/merged_cloud,0.0
2026-04-07 20:52:56,/merged_cloud/obstacles,0.0
2026-04-07 20:53:02,/merged_cloud,0.0
2026-04-07 20:53:07,/merged_cloud/obstacles,1.89
2026-04-07 20:53:13,/merged_cloud,0.0
2026-04-07 20:53:18,/merged_cloud/obstacles,0.0
2026-04-07 20:53:24,/merged_cloud,0.0
2026-04-07 20:53:29,/merged_cloud/obstacles,0.0
2026-04-07 20:53:35,/merged_cloud,0.0
2026-04-07 20:53:40,/merged_cloud/obstacles,2.02
2026-04-07 20:53:46,/merged_cloud,0.0
2026-04-07 20:53:51,/merged_cloud/obstacles,0.0
2026-04-07 20:53:57,/merged_cloud,1.71
